ORF	Length	uATGs	FE_atg	FE_cap	utr	utr_gc	polyA
YNL183C	2.89762709129044	NA	0	NA	NA	NA	29.1
YNL185C	2.19865708695442	0	-2.3	-8.9	80	0.375	31.4
YNL186W	2.89872518158949	NA	-2.2	NA	NA	NA	37.2
YNL187W	2.55266821611219	NA	-1.5	NA	NA	NA	NA
YNL188W	2.63648789635337	NA	0	NA	NA	NA	32.1
YNL189W	2.73399928653839	0	0	-5.8	193	0.383419689119171	29.7
YNL191W	2.55266821611219	1	0	-4.1	63	0.412698412698413	26.9
YNL192W	3.05346260492546	0	-2.2	-11.7	162	0.376543209876543	25.2
YNL193W	2.74663419893758	NA	-0.7	NA	NA	NA	28.7
YNL194C	2.47856649559384	NA	0	NA	NA	NA	NA
YNL195C	2.41664050733828	NA	-1.1	NA	NA	NA	NA
YNL196C	2.47421626407626	NA	0	NA	NA	NA	NA
YNL197C	2.82020145948564	NA	-3.3	NA	NA	NA	NA
YNL199C	2.72754125702856	1	-5.2	-9.1	120	0.358333333333333	32.1
YNL200C	2.39093510710338	0	0	-5	101	0.346534653465347	34.2
YNL201C	2.93348728784871	NA	-2.1	NA	NA	NA	1
YNL202W	2.46538285144842	2	-2.4	-12.3	19	0.263157894736842	31.6
YNL204C	2.47712125471966	NA	-1.7	NA	NA	NA	NA
YNL206C	2.65801139665711	0	-0.9	-9.8	8	0.625	33.6
YNL207W	2.62838893005031	0	0	-5.4	109	0.330275229357798	34.9
YNL208W	2.29885307640971	0	-3.4	-5.8	12	0.416666666666667	28.5
YNL210W	2.43136376415899	NA	-2.7	NA	NA	NA	NA
YNL211C	1.93449845124357	1	-0.5	-10.3	66	0.393939393939394	40.9
YNL212W	2.89320675305985	NA	-1.6	NA	NA	NA	24.6
YNL213C	2.33041377334919	0	-1.2	-10.2	103	0.339805825242718	38.4
YNL214W	2.29885307640971	NA	-0.9	NA	NA	NA	0.4
YNL215W	2.50514997831991	NA	-2.4	NA	NA	NA	20.8
YNL216W	2.91750550955255	NA	-1.1	NA	NA	NA	21.4
YNL217W	2.51321760006794	0	-2.5	-10	28	0.392857142857143	24.5
YNL218W	2.76863810124761	0	-4.8	-7.8	10	0.5	43.2
YNL219C	2.74429298312268	0	-4.8	-4.5	73	0.383561643835616	22.4
YNL220W	2.63648789635337	0	0	-12.4	92	0.358695652173913	26.5
YNL221C	2.94200805302231	0	-4	-9.5	83	0.36144578313253	32.6
YNL222W	2.31386722036915	0	-3.5	-7.8	38	0.394736842105263	31.6
YNL223W	2.69372694892365	0	-5.9	-9.6	5	0.6	NA
YNL224C	2.88479536394898	0	-1	-11.4	93	0.354838709677419	17.9
YNL225C	2.76417613239033	NA	-2.3	NA	NA	NA	NA
YNL227C	2.77085201164214	NA	-0.7	NA	NA	NA	36.6
YNL229C	2.54900326202579	NA	-1.5	NA	NA	NA	0.6
YNL230C	2.57863920996807	NA	-4.5	NA	NA	NA	NA
YNL231C	2.54530711646582	NA	0	NA	NA	NA	NA
YNL232W	2.46538285144842	NA	-1.2	NA	NA	NA	NA
YNL233W	2.95036485437612	NA	-0.1	NA	NA	NA	NA
YNL234W	2.62940959910272	0	-2.9	-13	63	0.412698412698413	27.3
YNL236W	2.98855895687862	0	-2	-17.7	34	0.382352941176471	30
YNL237W	2.66181268553726	NA	-2.7	NA	NA	NA	NA
YNL238W	2.9106244048892	NA	0	NA	NA	NA	5.6
YNL239W	2.6570558528571	1	-1.4	-11.8	151	0.357615894039735	23
YNL240C	2.69108149212297	0	-0.3	-9.8	13	0.384615384615385	33.5
YNL241C	2.70329137811866	0	-0.9	-4.9	60	0.4	32.7
YNL242W	3.20194306340165	NA	0	NA	NA	NA	7.5
YNL243W	2.98587535730839	NA	-3.2	NA	NA	NA	31.8
YNL244C	2.03342375548695	0	0	-5.5	34	0.382352941176471	31
YNL245C	2.25285303097989	0	0	-11.6	20	0.3	40.4
YNL246W	2.42160392686983	0	-3.1	-10.6	5	0.6	34.8
YNL247W	2.88479536394898	NA	0	NA	NA	NA	NA
YNL248C	2.61804809671209	NA	0	NA	NA	NA	25
YNL249C	2.73399928653839	0	-0.5	-11.9	23	0.347826086956522	31.8
YNL250W	3.11793383503964	NA	0	NA	NA	NA	NA
YNL251C	2.75966784468963	0	0	-4.3	273	0.36996336996337	33.7
YNL252C	2.44870631990508	0	-1.4	-9.9	21	0.333333333333333	24.3
YNL253W	2.62531245096167	0	0	-9.2	33	0.393939393939394	26.9
YNL254C	2.60314437262018	NA	-1	NA	NA	NA	54.4
YNL255C	2.1846914308176	NA	0	NA	NA	NA	4.1
YNL256W	2.91592721169712	NA	-2	NA	NA	NA	NA
YNL257C	3.08955188288645	1	-0.8	-9.5	57	0.385964912280702	31
YNL258C	2.87737134586977	0	-1.4	-8.7	9	0.555555555555556	29.5
YNL259C	1.86332286012046	0	0	-8.5	30	0.4	29.5
YNL260C	2.29666519026153	NA	0	NA	NA	NA	NA
YNL261W	2.68033551341456	NA	-2.4	NA	NA	NA	NA
YNL262W	3.34674405460485	0	-1.4	-8.6	14	0.357142857142857	19.9
YNL263C	2.49692964807321	NA	-0.1	NA	NA	NA	3.4
YNL264C	2.54406804435028	NA	0	NA	NA	NA	39.1
YNL265C	2.47421626407626	0	0	-5.8	22	0.363636363636364	34.1
YNL267W	3.02775720469055	0	-0.3	-8.9	100	0.35	31
YNL268W	2.78604121024255	NA	-0.5	NA	NA	NA	3.5
YNL269W	2.11727129565576	NA	-0.8	NA	NA	NA	NA
YNL271C	3.29070224328785	NA	0	NA	NA	NA	0.3
YNL272C	2.88024177589548	0	-1.1	-8.6	97	0.360824742268041	21.9
YNL273W	3.0927206446841	0	-6.1	-11.9	50	0.42	26.3
YNL274C	2.54406804435028	NA	0	NA	NA	NA	31.1
YNL275W	2.76042248342321	0	-1.8	-14.1	18	0.277777777777778	25.7
YNL277W	2.68663626926229	0	0	-4.6	111	0.333333333333333	24.4
YNL278W	3.02530586526477	NA	-1.3	NA	NA	NA	NA
YNL279W	2.82020145948564	NA	0	NA	NA	NA	NA
YNL280C	2.6414741105041	0	-1.5	-6.7	62	0.403225806451613	33.5
YNL281W	2.1846914308176	NA	-0.5	NA	NA	NA	NA
YNL282W	2.29003461136252	0	-0.6	-6.5	25	0.36	0
YNL283C	2.70156798505593	0	-1.2	-7.4	352	0.409090909090909	28.7
YNL284C	2.50785587169583	NA	-1.5	NA	NA	NA	NA
YNL286W	2.45484486000851	0	-2.2	-7.4	84	0.369047619047619	34.7
YNL287W	2.97081161087252	0	0	-7.9	190	0.389473684210526	24.4
YNL288W	2.57170883180869	0	0	-12.4	142	0.359154929577465	30.5
YNL289W	2.4456042032736	0	0	-3.3	82	0.365853658536585	23.2
YNL290W	2.53147891704225	0	-3.4	-9.4	9	0.555555555555556	28.4
YNL291C	2.73878055848437	NA	-4.9	NA	NA	NA	32.5
YNL292W	2.60530504614111	0	-1.1	-11.1	10	0.5	34.7
YNL293W	2.80140371001736	0	-1.5	-8.8	65	0.4	29.6
YNL294C	2.72672720902657	NA	-3.8	NA	NA	NA	NA
YNL295W	2.71933128698373	NA	-2.8	NA	NA	NA	NA
YNL297C	3.2137832993353	0	0	-8.3	48	0.395833333333333	30.8
YNL298W	2.92531209149965	0	0	-3.1	143	0.356643356643357	29.5
YNL299W	2.80753502806885	NA	-3.8	NA	NA	NA	32.5
YNL300W	2.00860017176192	0	0	-2	93	0.354838709677419	33
YNL304W	2.62013605497376	NA	-0.5	NA	NA	NA	NA
YNL305C	2.47275644931721	0	0	-5.5	32	0.40625	33.2
YNL306W	2.33645973384853	NA	-6.4	NA	NA	NA	27.4
YNL307C	2.57403126772772	0	0	-11.2	145	0.36551724137931	26.9
YNL308C	2.77158748088126	0	-0.2	-2.7	38	0.394736842105263	28.4
YNL309W	2.6232492903979	0	-2.8	-9.2	66	0.393939393939394	31.2
YNL310C	2.2405492482826	0	-2.2	-8.1	33	0.393939393939394	32.9
YNL311C	2.88252453795488	NA	0	NA	NA	NA	26.7
YNL312W	2.43616264704076	0	-2.6	-12.8	40	0.4	36.3
YNL313C	2.95616843047536	0	-2.9	-10.6	32	0.40625	27.1
YNL314W	2.40654018043396	NA	-5.5	NA	NA	NA	NA
YNL315C	2.50242711998443	0	0	-10.5	22	0.363636363636364	25.9
YNL316C	2.52374646681156	NA	0	NA	NA	NA	32.6
YNL317W	2.66745295288995	0	0	-4.5	1	1	23.8
YNL320W	2.45331834004704	0	-2.2	-7.9	90	0.366666666666667	29.1
YNL321W	2.95808584852109	0	-8.7	-14.6	31	0.419354838709677	44.5
YNL322C	2.49554433754645	0	0	-5.4	19	0.263157894736842	4.9
YNL323W	2.6170003411209	0	-0.8	-11.1	45	0.377777777777778	26.3
YNL325C	2.94398887507377	0	0	-16.6	10	0.5	29.4
YNL326C	2.52633927738984	0	-1.9	-14.2	33	0.393939393939394	30
YNL327W	3.01745072951054	NA	0	NA	NA	NA	8.5
YNL328C	2.16435285578444	NA	-1.3	NA	NA	NA	25.7
YNL329C	3.01283722470517	NA	0	NA	NA	NA	15.2
YNL330C	2.63648789635337	0	-1.4	-12.2	27	0.37037037037037	26.7
YNR001C	2.68033551341456	1	0	-9.5	152	0.361842105263158	32.5
YNR002C	2.45024910831936	NA	0	NA	NA	NA	NA
YNR003C	2.50105926221775	0	0	-6.5	30	0.4	33.4
YNR004W	2.16435285578444	NA	-5.4	NA	NA	NA	31.8
YNR006W	2.79379038469082	0	-1.3	-5.6	22	0.363636363636364	23.7
YNR007C	2.49136169383427	NA	-1.2	NA	NA	NA	26.7
YNR008W	2.82020145948564	0	-3.3	-9.7	32	0.40625	22.5
YNR009W	2.39619934709574	0	-0.2	-14.9	55	0.4	28.2
YNR010W	2.17318626841227	0	-1.6	-4.4	25	0.36	35.6
YNR011C	2.94250410616808	0	-1.9	-8.4	19	0.263157894736842	28.4
YNR012W	2.69983772586725	1	0	-3.4	93	0.354838709677419	32.5
YNR013C	2.95133751879592	NA	-1.3	NA	NA	NA	30.8
YNR014W	2.32633586092875	0	0	-10	13	0.384615384615385	NA
YNR015W	2.58433122436753	NA	0	NA	NA	NA	27.5
YNR016C	3.34888872307144	1	-2.5	-6.9	596	0.414429530201342	22.9
YNR017W	2.34635297445064	0	0	-6.9	253	0.371541501976285	30.4
YNR018W	2.35024801833416	0	-3.1	-5.5	51	0.411764705882353	31.2
YNR019W	2.80753502806885	0	-0.4	-3.6	43	0.372093023255814	49.3
YNR020C	2.43136376415899	NA	-7.2	NA	NA	NA	NA
YNR021W	2.60638136511061	0	0	-6.8	28	0.392857142857143	31
YNR022C	2.14301480025409	0	-2	-12.1	26	0.384615384615385	28.1
YNR023W	2.75281643118827	0	-3.5	-7	41	0.390243902439024	26.5
YNR024W	2.26951294421792	0	0	-10	17	0.294117647058824	31.1
YNR026C	2.6730209071289	0	-3.4	-9.1	29	0.379310344827586	35.5
YNR027W	2.50105926221775	0	-5	-14.5	16	0.3125	15.5
YNR028W	2.48855071650044	NA	-0.1	NA	NA	NA	NA
YNR029C	2.63245729218472	NA	-2.8	NA	NA	NA	34.8
YNR030W	2.74115159885178	NA	-3.6	NA	NA	NA	22
YNR031C	3.19838213000829	NA	-1.2	NA	NA	NA	NA
YNR032C-A	1.86332286012046	NA	-0.7	NA	NA	NA	NA
YNR032W	2.56584781867352	NA	-3.4	NA	NA	NA	23.3
YNR033W	2.89597473235906	0	-2	-9.5	7	0.714285714285714	25
YNR034W	2.50650503240487	1	0	-5.9	113	0.345132743362832	31.3
YNR034W-A	1.99122607569249	NA	0	NA	NA	NA	NA
YNR035C	2.53402610605613	0	-3.2	-2.7	9	0.555555555555556	21.2
YNR036C	2.1846914308176	0	-2.7	-17.1	16	0.3125	27
YNR037C	1.95904139232109	NA	-1.9	NA	NA	NA	NA
YNR038W	2.79865064544527	0	-5	-8.4	5	0.6	42
YNR039C	2.78175537465247	NA	-0.2	NA	NA	NA	22.4
YNR040W	2.40823996531185	NA	-3.7	NA	NA	NA	NA
YNR041C	2.5705429398819	0	-2.7	-10.7	47	0.382978723404255	31.2
YNR043W	2.59769518592551	0	-1.2	-4.5	14	0.357142857142857	28.9
YNR044W	2.86033800657099	NA	0	NA	NA	NA	NA
YNR045W	2.68930885912362	NA	-5.3	NA	NA	NA	26.2
YNR046W	2.13033376849501	NA	0	NA	NA	NA	NA
YNR047W	2.95085145888855	0	-2.6	-12	60	0.4	33.8
YNR048W	2.59439255037543	0	-2.1	-6.5	28	0.392857142857143	35.4
YNR049C	2.32221929473392	0	0	-3.5	31	0.419354838709677	35
YNR050C	2.64933485871214	0	-0.3	-8.9	40	0.4	25
YNR051C	2.71180722904119	NA	0	NA	NA	NA	2.3
YNR052C	2.63648789635337	0	-0.3	-3.7	58	0.396551724137931	26.8
YNR053C	2.68663626926229	0	-1.4	-7	55	0.4	43.3
YNR054C	2.4996870826184	NA	-2.9	NA	NA	NA	NA
YNR055C	2.76789761601809	1	0	-3.8	458	0.423580786026201	34
YNR056C	2.74896286125616	NA	-6.2	NA	NA	NA	NA
YNR057C	2.3747483460101	NA	0	NA	NA	NA	NA
YNR058W	2.68124123737559	NA	-2.2	NA	NA	NA	NA
YNR059W	2.76342799356294	NA	0	NA	NA	NA	NA
YNR060W	2.85672889038288	NA	-3.5	NA	NA	NA	NA
YNR061C	2.34044411484012	0	0	-7.6	69	0.376811594202899	28.2
YNR062C	2.51454775266029	NA	-2.8	NA	NA	NA	NA
YNR063W	2.78318869107526	0	-0.4	-11.2	17	0.294117647058824	34.5
YNR064C	2.46239799789896	NA	-1.6	NA	NA	NA	23
YNR066C	2.63948648926859	NA	-2	NA	NA	NA	NA
YNR067C	3.04805317311561	NA	0	NA	NA	NA	28
YNR068C	2.4345689040342	NA	0	NA	NA	NA	NA
YNR069C	2.68930885912362	NA	-2.1	NA	NA	NA	NA
YNR070W	3.12483014941386	NA	-5.7	NA	NA	NA	NA
YNR071C	2.53402610605613	NA	0	NA	NA	NA	NA
YNR074C	2.57749179983723	NA	0	NA	NA	NA	NA
YNR075W	2.57287160220048	NA	-3.2	NA	NA	NA	NA
YOL001W	2.46686762035411	NA	-4	NA	NA	NA	NA
YOL002C	2.50105926221775	0	-3.5	-10.8	8	0.625	31.2
YOL003C	2.57749179983723	0	-0.6	-12.9	16	0.3125	25.3
YOL004W	3.18639121569549	NA	-1.2	NA	NA	NA	23.6
YOL005C	2.07918124604762	0	-3.3	-8.4	38	0.394736842105263	25.8
YOL006C	2.88592633980143	0	-0.2	-8.97	39	0.41025641025641	25.1
YOL007C	2.5327543789925	NA	-2	NA	NA	NA	33.4
YOL008W	2.31597034545692	NA	-2.9	NA	NA	NA	NA
YOL009C	2.43296929087441	NA	-1.7	NA	NA	NA	19.7
YOL010W	2.56466606425209	0	-2.2	-9	56	0.392857142857143	33.6
YOL011W	2.83632411570675	0	0	-5.1	51	0.411764705882353	33.4
YOL012C	2.12710479836481	0	0	-9	85	0.376470588235294	30.7
YOL013C	2.74115159885178	NA	0	NA	NA	NA	24.2
YOL014W	2.09342168516224	1	0	-10.1	156	0.365384615384615	44.5
YOL015W	2.76789761601809	NA	-1.2	NA	NA	NA	NA
YOL016C	2.65030752313194	0	0	-7.8	26	0.384615384615385	24
YOL017W	2.85369821177617	NA	0	NA	NA	NA	2.8
YOL018C	2.59879050676312	NA	-3.5	NA	NA	NA	27.5
YOL019W	2.74115159885178	NA	0	NA	NA	NA	12.8
YOL020W	2.77232170672292	NA	-0.5	NA	NA	NA	25.9
YOL021C	3.00043407747932	0	-1.4	-11.6	9	0.555555555555556	27.1
YOL022C	2.61066016308988	NA	0	NA	NA	NA	28.2
YOL023W	2.82994669594164	0	-0.9	-11.2	9	0.555555555555556	25.7
YOL024W	2.23552844690755	NA	-0.1	NA	NA	NA	16.7
YOL025W	2.81954393554187	NA	0	NA	NA	NA	NA
YOL026C	2.05307844348342	0	-1.3	-12.4	12	0.416666666666667	24.1
YOL027C	2.75815462196739	0	-1.2	-12.8	4	0.75	33.7
YOL028C	2.38916608436453	1	0	-9	218	0.380733944954128	NA
YOL030W	2.68484536164441	0	-1.8	-10.4	63	0.412698412698413	27.8
YOL031C	2.62428209583567	0	0	-12.4	76	0.381578947368421	27.7
YOL032W	2.39093510710338	NA	0	NA	NA	NA	23.9
YOL033W	2.72916478969277	NA	-1.4	NA	NA	NA	28.9
YOL034W	3.0386201619497	NA	-2.9	NA	NA	NA	NA
YOL036W	2.88138465677057	0	-0.3	-8.7	249	0.365461847389558	17.3
YOL038C-A	1.49136169383427	NA	-1.4	NA	NA	NA	NA
YOL038W	2.40483371661994	0	-0.7	-6.7	35	0.4	23
YOL039W	2.02530586526477	0	0	-7.5	22	0.363636363636364	18.8
YOL040C	2.15228834438306	0	-0.1	-4.1	53	0.415094339622642	21.9
YOL041C	2.66181268553726	0	-2.8	-3.2	73	0.383561643835616	29.4
YOL042W	2.55990662503611	0	-1.7	-8.5	51	0.411764705882353	40.9
YOL043C	2.57978359661681	1	0	-11.7	84	0.369047619047619	26.9
YOL044W	2.58319877396862	NA	-1.5	NA	NA	NA	39.1
YOL045W	3.04178731897175	NA	0	NA	NA	NA	2.8
YOL047C	2.55144999797288	0	-1.9	-6.3	27	0.37037037037037	26.2
YOL048C	2.53402610605613	0	-5	-9.6	49	0.408163265306122	28.4
YOL049W	2.69108149212297	NA	-5.7	NA	NA	NA	NA
YOL052C	2.59769518592551	0	-4.2	-3.6	15	0.333333333333333	34.3
YOL052C-A	1.78532983501077	NA	0	NA	NA	NA	NA
YOL053W	2.59659709562646	NA	-2.3	NA	NA	NA	1.8
YOL054W	2.60852603357719	NA	0	NA	NA	NA	28.7
YOL055C	2.74115159885178	1	0	-9	120	0.358333333333333	NA
YOL056W	2.4814426285023	NA	-0.7	NA	NA	NA	30.6
YOL057W	2.85186960072977	0	-5	-10.7	24	0.333333333333333	28
YOL058W	2.6232492903979	NA	0	NA	NA	NA	25.5
YOL059W	2.64345267648619	NA	0	NA	NA	NA	NA
YOL060C	2.8488047010518	NA	0	NA	NA	NA	6.2
YOL061W	2.6954816764902	0	-4.6	-13.7	58	0.396551724137931	29.7
YOL062C	2.69108149212297	1	-2.9	-11.9	21	0.333333333333333	33.2
YOL063C	2.98091193777684	NA	-1.6	NA	NA	NA	33.6
YOL064C	2.55266821611219	0	0	-3.9	33	0.393939393939394	31.3
YOL065C	2.58433122436753	0	-1.5	-6.3	28	0.392857142857143	38.6
YOL066C	2.77158748088126	NA	-0.3	NA	NA	NA	25.6
YOL067C	2.24797326636181	0	0	-3.9	51	0.411764705882353	NA
YOL069W	2.65417654187796	NA	-5.4	NA	NA	NA	44.5
YOL070C	2.69983772586725	NA	-1.6	NA	NA	NA	20.8
YOL071W	2.20951501454263	NA	-0.2	NA	NA	NA	NA
YOL072W	2.65801139665711	0	0	-10.4	23	0.347826086956522	33.5
YOL073C	2.50785587169583	NA	0	NA	NA	NA	27.8
YOL075C	3.11193427633268	NA	0	NA	NA	NA	NA
YOL076W	2.90091306773767	0	-5.1	-6.3	23	0.347826086956522	40.5
YOL077C	2.46389298898591	NA	-4.3	NA	NA	NA	NA
YOL077W-A	1.83250891270624	NA	0	NA	NA	NA	NA
YOL078W	3.07040732174012	NA	0	NA	NA	NA	18.6
YOL080C	2.46089784275655	NA	0	NA	NA	NA	NA
YOL081W	3.4884096889032	NA	-3.7	NA	NA	NA	5.5
YOL082W	2.61804809671209	NA	-4.5	NA	NA	NA	NA
YOL083W	2.61489721603313	NA	-5.9	NA	NA	NA	26.7
YOL084W	2.99607365448528	NA	-1.7	NA	NA	NA	NA
YOL086C	2.54157924394658	0	0	-1.7	39	0.41025641025641	20.6
YOL086W-A	1.95424250943932	NA	-4.8	NA	NA	NA	26
YOL087C	3.04766419460156	NA	-1	NA	NA	NA	18.4
YOL088C	2.44247976906445	0	0	-10.6	34	0.382352941176471	30.4
YOL089C	3.01283722470517	NA	-2.4	NA	NA	NA	4.1
YOL090W	2.98407703390283	0	-0.1	-3.5	58	0.396551724137931	27.7
YOL091W	2.78461729263288	NA	-2.2	NA	NA	NA	NA
YOL092W	2.48855071650044	0	-1	-4.9	26	0.384615384615385	28.1
YOL093W	2.46686762035411	0	-2.7	-6.7	27	0.37037037037037	39
YOL094C	2.5092025223311	0	-1.7	-8.7	58	0.396551724137931	21.9
YOL095C	2.8488047010518	0	-1.9	-13.5	34	0.382352941176471	24
YOL096C	2.49415459401844	NA	-1.6	NA	NA	NA	30.9
YOL097C	2.63548374681491	0	0	-6.8	26	0.384615384615385	27.9
YOL097W-A	1.78532983501077	NA	-5.1	NA	NA	NA	NA
YOL098C	3.01577875638904	0	0	-9.5	65	0.4	22.1
YOL100W	3.03382569395331	NA	0	NA	NA	NA	NA
YOL101C	2.49415459401844	NA	-1.5	NA	NA	NA	NA
YOL102C	2.36172783601759	0	-3.5	-12.7	20	0.3	25.9
YOL103W	2.78461729263288	NA	-2.4	NA	NA	NA	2.4
YOL104C	2.54654266347813	NA	-0.3	NA	NA	NA	NA
YOL105C	2.74507479158206	NA	-4.4	NA	NA	NA	NA
YOL107W	2.53402610605613	NA	-2.9	NA	NA	NA	35.1
YOL108C	2.17897694729317	0	-3	-5.5	5	0.6	36.2
YOL109W	2.05307844348342	NA	0	NA	NA	NA	NA
YOL110W	2.3747483460101	0	-2.1	-12.8	37	0.405405405405405	36.3
YOL111C	2.32633586092875	0	-0.2	-5.2	79	0.367088607594937	31.6
YOL112W	2.69196510276736	1	-1	-7.7	112	0.339285714285714	45.5
YOL113W	2.81624129999178	0	-5.4	-7	36	0.416666666666667	35.3
YOL114C	2.30535136944662	NA	-1.1	NA	NA	NA	25.6
YOL115W	2.7664128471124	0	-2.6	-10.3	63	0.412698412698413	27.5
YOL116W	2.58206336291171	NA	-0.4	NA	NA	NA	NA
YOL117W	2.80955971463527	NA	0	NA	NA	NA	NA
YOL119C	2.69983772586725	NA	0	NA	NA	NA	35.8
YOL122C	2.75966784468963	NA	-0.8	NA	NA	NA	NA
YOL123W	2.72754125702856	NA	0	NA	NA	NA	30.2
YOL124C	2.63648789635337	1	0	-8.9	47	0.382978723404255	29.7
YOL125W	2.67760695272049	NA	0	NA	NA	NA	36.2
YOL126C	2.57634135020579	NA	-0.5	NA	NA	NA	NA
YOL127W	2.15228834438306	0	0	-3.9	22	0.363636363636364	20
YOL128C	2.57403126772772	NA	-1.8	NA	NA	NA	NA
YOL129W	2.26481782300954	NA	0	NA	NA	NA	28.4
YOL130W	2.93399316383124	1	-3.3	-6.8	253	0.371541501976285	32.5
YOL131W	2.03342375548695	NA	-1.1	NA	NA	NA	NA
YOL132W	2.6730209071289	NA	0	NA	NA	NA	NA
YOL133W	2.08278537031645	0	-2.9	-6.5	35	0.4	33
YOL135C	2.34635297445064	0	0	-8	11	0.454545454545455	35.3
YOL136C	2.59879050676312	NA	-1.8	NA	NA	NA	NA
YOL137W	2.69635638873333	0	0	-7.3	57	0.385964912280702	30.1
YOL138C	3.1274287778516	NA	-2	NA	NA	NA	25.8
YOL139C	2.32837960343874	NA	0	NA	NA	NA	19.8
YOL140W	2.62634036737504	NA	0	NA	NA	NA	NA
YOL141W	2.84198480459011	0	0	-2.5	17	0.294117647058824	1.8
YOL142W	2.38021124171161	0	0	-7	8	0.625	32
YOL143C	2.22788670461367	NA	-1.6	NA	NA	NA	1.4
YOL144W	2.68484536164441	0	-3	-8.7	12	0.416666666666667	31.2
YOL145C	3.03221570329798	0	-1.5	-6.7	52	0.423076923076923	28.1
YOL146W	2.28780172993023	NA	0	NA	NA	NA	NA
YOL147C	2.37291200297011	0	0	-8	23	0.347826086956522	39
YOL148C	2.78103693862113	NA	-0.9	NA	NA	NA	19.8
YOL149W	2.36361197989214	0	-2.8	-16.5	20	0.3	33.4
YOL151W	2.53402610605613	0	-1.4	-10.2	28	0.392857142857143	25.6
YOL152W	2.79239168949825	NA	-2.5	NA	NA	NA	6.1
YOL154W	2.39619934709574	NA	0	NA	NA	NA	NA
YOL158C	2.78247262416629	1	0	-7.7	23	0.347826086956522	28.1
YOL159C	2.23299611039215	NA	-0.9	NA	NA	NA	32.1
YOL159C-A	1.95424250943932	NA	-2.6	NA	NA	NA	NA
YOL163W	2.22788670461367	NA	-4.6	NA	NA	NA	NA
YOL164W	2.81023251799508	NA	0	NA	NA	NA	NA
YOR001W	2.86510397464113	NA	-4	NA	NA	NA	24.3
YOR002W	2.73559889969818	NA	-0.1	NA	NA	NA	30
YOR003W	2.67942789661212	NA	0	NA	NA	NA	NA
YOR004W	2.40483371661994	0	0	-7.6	50	0.42	26.9
YOR005C	2.97497199429807	NA	-1.3	NA	NA	NA	NA
YOR006C	2.49554433754645	0	-0.5	-6.9	41	0.390243902439024	33.3
YOR007C	2.53907609879278	0	-0.4	-7.5	57	0.385964912280702	29.5
YOR008C	2.57749179983723	NA	-0.9	NA	NA	NA	1.2
YOR010C	2.39967372148104	NA	0	NA	NA	NA	NA
YOR011W	3.14426277376199	9	-1.6	-3.3	974	0.410677618069815	33.7
YOR012W	2.13672056715641	NA	-2.3	NA	NA	NA	NA
YOR014W	2.87909587950007	0	0	-6.6	252	0.369047619047619	32.4
YOR016C	2.31597034545692	NA	-2.3	NA	NA	NA	NA
YOR017W	2.90308998699194	0	-0.1	-6.5	63	0.412698412698413	21
YOR018W	2.92272545799326	NA	0	NA	NA	NA	NA
YOR019W	2.86332286012046	NA	-0.9	NA	NA	NA	NA
YOR020C	2.02530586526477	0	0	-5.6	39	0.41025641025641	24.7
YOR020W-A	1.95424250943932	1	-0.1	-16.6	184	0.385869565217391	26.8
YOR021C	2.32837960343874	NA	-2.2	NA	NA	NA	37.3
YOR022C	2.85430604180108	NA	-3.1	NA	NA	NA	41.2
YOR023C	2.75281643118827	1	-1.4	-8.7	102	0.343137254901961	36.1
YOR025W	2.65030752313194	NA	-0.5	NA	NA	NA	29
YOR026W	2.5327543789925	NA	-3.9	NA	NA	NA	33.1
YOR027W	2.7701152947871	0	0	-5.1	36	0.416666666666667	29.2
YOR028C	2.46982201597816	NA	-1.3	NA	NA	NA	25.9
YOR030W	2.79169064902012	NA	-4.6	NA	NA	NA	NA
YOR032C	2.63748972951251	NA	0	NA	NA	NA	NA
YOR032W-A	1.81954393554187	NA	-0.5	NA	NA	NA	NA
YOR033C	2.84633711212981	0	-0.1	-5.77	72	0.388888888888889	36.2
YOR034C	2.87448181769947	NA	-2.1	NA	NA	NA	42.1
YOR035C	2.89707700320942	NA	-3.1	NA	NA	NA	31
YOR036W	2.45939248775923	NA	-1.6	NA	NA	NA	30
YOR037W	2.56348108539441	NA	0	NA	NA	NA	27.5
YOR038C	2.94200805302231	NA	-4.8	NA	NA	NA	27.9
YOR039W	2.41161970596323	NA	-0.8	NA	NA	NA	0.7
YOR040W	2.45484486000851	NA	-0.7	NA	NA	NA	17.4
YOR042W	2.61384182187607	0	-2.2	-5.6	58	0.396551724137931	31.1
YOR043W	2.68663626926229	0	-1.1	-10.3	405	0.422222222222222	31.8
YOR044W	2.19589965240923	1	-2.2	-7.8	247	0.368421052631579	32.5
YOR045W	1.78532983501077	1	0	-3.7	58	0.396551724137931	23.7
YOR046C	2.68304703823885	0	-0.2	-4.4	43	0.372093023255814	24
YOR047C	2.64738297011462	NA	0	NA	NA	NA	23.7
YOR048C	3.00259798071991	NA	-1.2	NA	NA	NA	20.2
YOR049C	2.54900326202579	NA	-2	NA	NA	NA	NA
YOR051C	2.61489721603313	0	0	-5.7	21	0.333333333333333	22.6
YOR052C	2.17609125905568	0	0	-8.9	126	0.357142857142857	35.6
YOR054C	2.82865989653532	0	-1.5	-10.7	142	0.359154929577465	22.5
YOR056C	2.66181268553726	NA	-3.7	NA	NA	NA	35.7
YOR057W	2.59659709562646	NA	-2.7	NA	NA	NA	32.1
